eta,ReE,ImE
0.09120108393559097,3.6498986276223113,-0.27727767647734913
0.1,3.6648894514235026,-0.28953079721179736
0.1096478196143185,3.6818007101211356,-0.30226908539559033
0.12022644346174131,3.7007928913960764,-0.31515222181344454
0.13182567385564073,3.721959687329352,-0.32777603025656915
0.1445439770745928,3.7453007529942512,-0.3396838584907037
0.15848931924611143,3.770695010536676,-0.3503903784886928
0.17378008287493762,3.7978807413435245,-0.3594191866655898
0.19054607179632482,3.826450241756725,-0.36635201405612616
0.2089296130854041,3.85586596433939,-0.37088242765196566
0.22908676527677746,3.8855006832493957,-0.37286250771047236
0.25118864315095824,3.9146969206608584,-0.3723299302583593
0.2754228703338169,3.942833648847934,-0.36950705892022473
0.30199517204020193,3.969385114580877,-0.36477200280161265
